design_id,stage,family,replicate,spec_json,corrected_information,conditional_information,permutation_mean,value_of_information,adaptive_gain,final_mean_fitness,identity_exact,state_hash,trajectory_hash
A_p2_a0,A,,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.0, ""sigma_ratio"": 0, ""stride"": 1, ""temperature"": 1.2}",0.0028170818777478,0.2703256869866389,0.2675086051088911,0.0,0.0832031249999936,26.96015625,True,c944d158754de5428728fa75e8b7f39375d8b17404930117d941b781341d22d7,20b25191415ea68dd06e6a583834efde1e74709a81879cbb7a934b5b3c1ece6f
A_p2_a0,A,,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.0, ""sigma_ratio"": 0, ""stride"": 1, ""temperature"": 1.2}",0.0029574808553072,0.2740794907537012,0.2711220098983939,0.0,0.0150000000000041,27.3515625,True,39f45b815025aecce432f9cccacfc0a749e46468b4420bf5b88f3dc2ac32b408,4f6915d8096e1bd976bd3d0b6596f88b801728342f9cfdc8af93cd9d8b41d39c
A_p2_a0,A,,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.0, ""sigma_ratio"": 0, ""stride"": 1, ""temperature"": 1.2}",-0.0020868159166324,0.2689306507064969,0.2710174666231293,0.0,0.1444791666666702,27.1140625,True,84e1df6207f561b2c97371ad4ef159dbb846f29428878d22e15664bb7cfa86cb,a369bfd7a3704e7322f2767f5d379900a95ba7e4c3ab708ae9d69d05733304b1
A_p2_a0,A,,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.0, ""sigma_ratio"": 0, ""stride"": 1, ""temperature"": 1.2}",0.0026148317167232,0.2735852110264863,0.2709703793097631,0.0,0.1056250000000034,27.48515625,True,f7e6c01cc0b6330b1434c39b9b76ca588ee358858daf5c3a74efc88272502390,25e5aa121717ed1be9f3215e71354a673445b9b3fb51c12b61166603ea8c1bb5
A_p2_a1,A,,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.54, ""sigma_ratio"": 0.45, ""stride"": 1, ""temperature"": 1.2}",0.0653737171730472,0.3374403129711313,0.2720665957980841,2.184624565972221,-0.0331249999999982,29.94375,True,b913260003a5be572b44ef7ca85e8ad1d08a4137ee57416f29beba63deb34f2c,409e58b56ffcb345229372ae4695d0b27d6c81da4c7dcecd4f169e046cbab852
A_p2_a1,A,,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.54, ""sigma_ratio"": 0.45, ""stride"": 1, ""temperature"": 1.2}",0.0722841775508547,0.3481726759739111,0.2758884984230564,2.029980468749999,-0.0909635416666638,29.23984375,True,887cc6a79b7a0c3303d7295c5f0a9675b3127d3e27a07ceb0154264073c8723a,2dde19434969b8d0869288ea4d89e256f791c1c67848c39b2ed6719f9801d64b
A_p2_a1,A,,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.54, ""sigma_ratio"": 0.45, ""stride"": 1, ""temperature"": 1.2}",0.0696630204217875,0.3426237514543634,0.2729607310325758,2.251953125,0.262317708333331,29.33515625,True,56439c7f1bbfd7f7a3fca27981b9307737409c10e010f2e192fabc112a36f32b,49ac0162736fd5aa97f58ab9c9ee5e26a13cb2d0e71a805c854dcf428783c6b0
A_p2_a1,A,,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.54, ""sigma_ratio"": 0.45, ""stride"": 1, ""temperature"": 1.2}",0.0659434133304269,0.3401133191812904,0.2741699058508634,2.1887586805555586,-0.0808333333333379,29.0390625,True,22b6eb6fdfad3d6490f5d29fce25e44dc3501d6a5900f3c0139d06fb4cc54666,0e1c3d2b4f41c496e8fffb0fed7778e430666a617508ec79684979a685f30aed
A_p2_a2,A,,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.08, ""sigma_ratio"": 0.9, ""stride"": 1, ""temperature"": 1.2}",0.2523384483773606,0.5302393549112862,0.2779009065339256,6.445507812499999,0.0536458333333413,33.95625,True,ef4afcbba6b0613315aef0ddcde433bf42c1adaa8d4e9a53139ee718c6c96267,7468811d3d26a25dca9b0265088acd4f047ecd36a163eb670503b492ae010d94
A_p2_a2,A,,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.08, ""sigma_ratio"": 0.9, ""stride"": 1, ""temperature"": 1.2}",0.2523285638268758,0.5284695818728299,0.276141018045954,6.54993489583334,0.3135937499999954,34.02578125,True,c54ebc1e6d939f687562aa953dc7d31c4b19f91c3540f1ed5d40b7f5bfb87ba7,d86c7da4bb4b5a4c4f190ae22e9b20061512031fdfa0b53d9e90287351cbbc0f
A_p2_a2,A,,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.08, ""sigma_ratio"": 0.9, ""stride"": 1, ""temperature"": 1.2}",0.2461029743468689,0.521553415636087,0.2754504412892181,6.488183593749998,0.0983072916666643,34.2765625,True,47605a90a5273c7091dea8a2cd7a42d63c8cf28463a20f62f450d6b4a825a318,d2f3dfe40fa35012f25cbe7133263e155544412f98b47bfcebaf9062c648d2db
A_p2_a2,A,,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.08, ""sigma_ratio"": 0.9, ""stride"": 1, ""temperature"": 1.2}",0.2522025965740506,0.52665564110686,0.2744530445328094,6.408029513888888,0.0461197916666691,33.90234375,True,c0f3f5390f45902b27f0b882af6460bcec3f4f334d6ed87b5c07c3696446b5df,854a462b59f51dbecd7b185164999d3c5bdb21c399843daf8c163c50add80498
A_p2_a3,A,,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.62, ""sigma_ratio"": 1.35, ""stride"": 1, ""temperature"": 1.2}",0.4686671286465306,0.7491466012192152,0.2804794725726845,10.36937934027778,0.0176302083333439,38.13984375,True,12d3e5c19ef9b4426f1973e47c78d83f7176534e5c36d5b4b45ce19a1f94a36a,da077eec4697890671956a5388eaafbb89e87dda6ec0b9c616ce8ff0119971b9
A_p2_a3,A,,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.62, ""sigma_ratio"": 1.35, ""stride"": 1, ""temperature"": 1.2}",0.46732082516475,0.741108069597358,0.273787244432608,10.535926649305557,-0.0014062500000022,37.5734375,True,40c30099e54c144424871127df32dd06c73f755ea4c2075b50083eba16f4afcf,1c2797debd7363f03155687f36f4f002aa6eadfb45031e035c1571330eeb57e5
A_p2_a3,A,,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.62, ""sigma_ratio"": 1.35, ""stride"": 1, ""temperature"": 1.2}",0.4617973749877909,0.7417471583696359,0.279949783381845,10.29940321180556,-0.1022395833333362,37.4078125,True,1306ae383dd696be80e21f3713b975bc11b0877d1db2ad79812535aa866444b1,ae6ebad3fd8ec4cd5c7facdf776753c8ae885eb294bb9ee14c81aa8f6729a181
A_p2_a3,A,,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.75, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.62, ""sigma_ratio"": 1.35, ""stride"": 1, ""temperature"": 1.2}",0.461666784634014,0.7395993437968468,0.2779325591628327,10.514463975694444,0.336171874999998,37.1890625,True,1ef02bce2ad1b65388790f68181fa78abc4c1505692a8088f17252381fdee442,601ecfe376f97359d1ddb95f3128b9b89ec18054ddd492e8258b2d60a54afbe0
A_p3_a0,A,,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.0, ""sigma_ratio"": 0, ""stride"": 1, ""temperature"": 1.2}",0.0008833804010343,0.2631030136207307,0.2622196332196964,0.0,0.0029427083333359,27.1953125,True,21e453a3e8c5dd20120c2f54f66cdfe19a9ffae8b170c863ba62e75d5f1c3bd0,b3f91011a4121376b916c8145c080ca36e7929f55bd032986fc769f0e62eae65
A_p3_a0,A,,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.0, ""sigma_ratio"": 0, ""stride"": 1, ""temperature"": 1.2}",-6.23674737664226e-05,0.2563909119035389,0.2564532793773053,0.0,-0.0137499999999946,27.58203125,True,c899352d3c213b20bc178b3e82007738b4f28a9fc64670099a1ebc42e2ed64b4,fe51b233b3454150917e9f9acb1d4d7b82d8583375e7230d0a2eb8c4cadb5d9b
A_p3_a0,A,,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.0, ""sigma_ratio"": 0, ""stride"": 1, ""temperature"": 1.2}",0.0018240567375562,0.255898798024284,0.2540747412867278,0.0,0.068697916666661,26.91640625,True,418c64f156502f6ad93c3aab98420aab3ea899107332d0b96da7b7c7fb63c7f7,c6fa070159c69811afe643f9fa5ca53472171c5b7195dccb2ccf4c6b7d5676b3
A_p3_a0,A,,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.0, ""sigma_ratio"": 0, ""stride"": 1, ""temperature"": 1.2}",-0.0016334538059466,0.2507716792438926,0.2524051330498392,0.0,0.0131249999999916,26.64140625,True,838abedfc451b03406224617881a181e2c6d9dd3aa517a2ad6cbb78a5a29b09a,2e57d31d57cebac9428a56515412936460250cee6f56b2cf75fa998a0dc1b44a
A_p3_a1,A,,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.54, ""sigma_ratio"": 0.45, ""stride"": 1, ""temperature"": 1.2}",0.0722090823550959,0.3245141203445625,0.2523050379894666,2.3083224826388893,0.0607291666666647,29.6453125,True,31cd0d39d10fe18b60a6b7fd7fc073d30b2ae0da627f03336f576925a22f3845,c2581ff9ed6778f276fbeb30d375c514b63912dcbc868c75b932a2fa6cd1a6a9
A_p3_a1,A,,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.54, ""sigma_ratio"": 0.45, ""stride"": 1, ""temperature"": 1.2}",0.0680079293401486,0.3183890354052697,0.2503811060651211,2.13827039930556,0.1785937499999939,28.85546875,True,17897281a7ea6d29a9bea71373011eabf9ae9ce63ea17fcad33ad327c58367a8,270ac97cf7c5616f5688b9875c8d16939e4bd40d50f9646b51dc9f097e1c5666
A_p3_a1,A,,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.54, ""sigma_ratio"": 0.45, ""stride"": 1, ""temperature"": 1.2}",0.0748090356501886,0.3276987011382123,0.2528896654880237,2.4550130208333325,0.0947656250000115,29.21328125,True,320a033671ad67563e1254ba6f0c980f79edf8b99dec9c0f2bc808ce47fe7d5f,d661984eb97e43da7f517b40a4c1fcd656558185e77c27be6671e8dd4d7e40cf
A_p3_a1,A,,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.54, ""sigma_ratio"": 0.45, ""stride"": 1, ""temperature"": 1.2}",0.0699905716528919,0.3258381096319062,0.2558475379790143,2.255740017361111,0.2427343750000012,29.3703125,True,b03409c5ccbf01052faae45edead8ce77e16cfd5b1e3174300c7272bd8e5895c,d7357f842ea78f3d1dcbbbb5b3d124fcd76b34acb39df77facb7e51031c083bf
A_p3_a2,A,,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.08, ""sigma_ratio"": 0.9, ""stride"": 1, ""temperature"": 1.2}",0.2509532578601106,0.5005232941195445,0.2495700362594339,6.884678819444444,0.2847916666666634,33.30390625,True,490ac3810ec731184bf6cf08bd486c8ae0270b16a5d51224545a8d408458a5cf,cf1a9608d773b85a05a85d9612b5644a0b630688f08c8b08c98f12c1d83531fd
A_p3_a2,A,,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.08, ""sigma_ratio"": 0.9, ""stride"": 1, ""temperature"": 1.2}",0.2565705461028504,0.5180735314861764,0.261502985383326,7.291493055555552,0.834192708333326,34.4640625,True,813e0b84cc037c9969f9182882cc72d8bc9d81ca82c855b166f57e8a675e574d,03c3bf85dbe41bb41a6514525871de27cb3f4279d5c33b24d7eaef1be932c092
A_p3_a2,A,,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.08, ""sigma_ratio"": 0.9, ""stride"": 1, ""temperature"": 1.2}",0.2448633092009888,0.5053065334252711,0.2604432242242823,6.736729600694442,-0.0070052083333322,34.084375,True,6999a22bbe0262cfa717365efabcda9971f0c90ed3d0dc4781cfc017714af016,e459687354031390a5f51da1b6b7dfe930ce342bf273ce911c32b9565f8b7329
A_p3_a2,A,,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.08, ""sigma_ratio"": 0.9, ""stride"": 1, ""temperature"": 1.2}",0.2506261630563712,0.4989475927144063,0.2483214296580351,6.497243923611107,-0.3367968749999974,33.8375,True,263b22afdce2125bbe949d583b7044a51282eec40566f8b3a7bd2282af7b86ad,3459b6936776b9304c73e4cfb731dc9681c9493d60a648809fbf681a7d026924
A_p3_a3,A,,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.62, ""sigma_ratio"": 1.35, ""stride"": 1, ""temperature"": 1.2}",0.4657779859502931,0.726401307908984,0.2606233219586909,10.93834635416667,0.1079687499999977,37.615625,True,4a31e1bdb86f60cea3ef90e747fe972b5775af3d11c900227d29f79bb2fcf452,00c8c28953dccb67505bb1b5353a41d92d2f7f93bdf3ebc67a7b2c07855f0199
A_p3_a3,A,,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.62, ""sigma_ratio"": 1.35, ""stride"": 1, ""temperature"": 1.2}",0.4558603762644829,0.724152536552828,0.268292160288345,10.571636284722222,0.3934374999999974,37.546875,True,1f688d6471bfcd3b8cebcdce1089c5ddbb7eb11ea75782eba35a61f40c54eed0,3aa09ffacd56d130d558b3b96638003ab8ee34a24a6eac5c57a292c6f9a73777
A_p3_a3,A,,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.62, ""sigma_ratio"": 1.35, ""stride"": 1, ""temperature"": 1.2}",0.4581790829512149,0.7187955962221761,0.2606165132709612,10.552593315972224,0.0451302083333331,37.334375,True,221c40c76121cbe4581f335f560dfc9a9bb7d7a6a5d4b4fe8b352e8101237cfb,487269f4d765786506f724f4cf05254d28d6e5ce14b77597e45057a3694827f6
A_p3_a3,A,,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.85, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.62, ""sigma_ratio"": 1.35, ""stride"": 1, ""temperature"": 1.2}",0.4648628600128478,0.7252422799380939,0.260379419925246,10.54453125,0.3736458333333416,37.7125,True,dd4f9d1068f76725fa55f6406dede935ebf8b093ac48a25efe4aa4f22376e7e5,2fdc83f3481fd8803ae36deb1d9026bbc315922a029a7b25d12aa3c4cb5f93b5
